timestamp,log_type,user,account,hostname,device_type,location,department,file_accessed,ip_address,is_anomaly
2024-03-27T15:57:00,windows_security_event,sales_user18,Sales,WS-011,workstation,London,Sales,marketing,181.63.215.66,0
2024-03-27T16:00:00,firewall_log,finance_user19,Finance,WS-056,workstation,NYC_HQ,Finance,invoices,94.209.111.103,0
2024-03-27T16:57:00,file_access,finance_user12,Finance,WS-097,workstation,NYC_HQ,Finance,invoices,15.33.0.69,0
2024-03-27T17:25:00,file_access,support_user13,Support,WS-020,workstation,Proxy,Support,payroll,198.135.134.164,1
2024-03-27T17:40:00,firewall_log,support_user07,Support,WS-054,workstation,London,Support,customer_inquiries,220.41.25.71,0
2024-03-27T17:40:00,file_access,support_user13,Support,WS-019,workstation,London,Support,shared,219.243.128.131,0
2024-03-28T04:08:00,file_access,hr_user17,HR,WS-100,server,NYC_HQ,HR,bank,202.218.172.219,1
2024-03-28T08:22:00,windows_security_event,sales_user14,Sales,WS-085,workstation,London,Sales,customer_db,173.44.197.226,0
2024-03-28T09:24:00,file_access,support_user17,Support,WS-095,workstation,London,Support,shared,165.189.114.167,0
2024-03-28T09:35:00,firewall_log,hr_user01,HR,WS-015,workstation,NYC_HQ,HR,contracts,168.155.29.31,0
2024-03-28T09:37:00,file_access,finance_user09,Finance,WS-056,workstation,NYC_HQ,Finance,invoices,83.83.218.5,0
2024-03-28T09:46:00,firewall_log,sales_user11,Sales,WS-027,workstation,London,Sales,marketing,1.108.191.48,0
2024-03-28T09:58:00,firewall_log,support_user15,Support,WS-075,workstation,NYC_HQ,Support,customer_inquiries,165.25.10.233,0
2024-03-28T10:02:00,file_access,support_user16,Support,WS-052,workstation,NYC_HQ,Support,customer_inquiries,101.251.161.78,0
2024-03-28T10:03:00,file_access,sales_user09,Sales,WS-040,workstation,Remote_VPN,Sales,crm,88.39.63.144,0
2024-03-28T10:13:00,firewall_log,operations_user11,Operations,WS-007,workstation,NYC_HQ,Operations,orders,163.79.163.43,0
2024-03-28T10:20:00,file_access,support_user06,Support,WS-057,workstation,London,Support,shared,128.183.178.35,0
2024-03-28T10:21:00,file_access,hr_user17,HR,WS-090,workstation,NYC_HQ,HR,training,173.110.38.131,0
2024-03-28T10:23:00,file_access,sales_user09,Sales,WS-028,workstation,London,Sales,customer_db,135.49.180.34,0
2024-03-28T10:25:00,windows_security_event,sales_user05,Sales,WS-018,workstation,NYC_HQ,Sales,crm,53.244.251.24,0
2024-03-28T10:36:00,windows_security_event,support_user14,Support,WS-086,workstation,London,Support,customer_inquiries,152.43.166.194,0
2024-03-28T10:43:00,windows_security_event,hr_user10,HR,WS-055,workstation,NYC_HQ,HR,contracts,204.52.75.216,0
2024-03-28T10:51:00,file_access,sales_user02,Sales,WS-031,workstation,NYC_HQ,Sales,customer_db,14.67.28.187,0
2024-03-28T10:56:00,file_access,operations_user06,Operations,WS-078,workstation,NYC_HQ,Operations,orders,63.156.66.213,0
2024-03-28T10:59:00,firewall_log,support_user13,Support,WS-053,workstation,NYC_HQ,Support,calendars,78.136.86.212,0
2024-03-28T11:02:00,file_access,finance_user19,Finance,WS-050,workstation,NYC_HQ,Finance,accounting,217.221.112.255,0
2024-03-28T11:11:00,file_access,sales_user05,Sales,WS-013,workstation,NYC_HQ,Sales,crm,99.37.131.197,0
2024-03-28T11:15:00,file_access,support_user09,Support,WS-057,workstation,London,Support,calendars,201.176.11.37,0
2024-03-28T11:16:00,firewall_log,finance_user18,Finance,WS-010,workstation,NYC_HQ,Finance,accounting,28.237.54.30,0
2024-03-28T11:19:00,defender_atp_alert,hr_user16,HR,WS-042,server,Unknown,HR,payroll,215.28.214.224,1
2024-03-28T11:28:00,windows_security_event,operations_user13,Operations,WS-018,workstation,NYC_HQ,Operations,orders,114.176.171.237,0
2024-03-28T11:49:00,windows_security_event,support_user19,Support,WS-088,workstation,London,Support,calendars,170.91.0.152,0
2024-03-28T11:54:00,firewall_log,hr_user09,HR,WS-058,workstation,NYC_HQ,HR,contracts,132.150.6.102,0
2024-03-28T12:28:00,windows_security_event,finance_user04,Finance,WS-019,workstation,NYC_HQ,Finance,payroll,27.180.127.57,0
2024-03-28T12:52:00,windows_security_event,hr_user13,HR,WS-038,workstation,NYC_HQ,HR,training,111.135.36.32,0
2024-03-28T12:52:00,windows_security_event,operations_user15,Operations,WS-029,workstation,NYC_HQ,Operations,schedules,218.4.151.184,0
2024-03-28T13:01:00,firewall_log,support_user01,Support,WS-083,workstation,NYC_HQ,Support,shared,82.167.76.132,0
2024-03-28T13:15:00,file_access,finance_user07,Finance,WS-086,workstation,NYC_HQ,Finance,bank,176.153.90.97,0
2024-03-28T13:42:00,windows_security_event,operations_user05,Operations,WS-012,workstation,NYC_HQ,Operations,orders,89.123.115.248,0
2024-03-28T13:46:00,firewall_log,operations_user11,Operations,WS-079,workstation,NYC_HQ,Operations,inventory,61.218.175.194,0
2024-03-28T13:57:00,firewall_log,sales_user01,Sales,WS-031,workstation,Remote_VPN,Sales,customer_db,30.141.201.53,0
2024-03-28T14:07:00,windows_security_event,finance_user10,Finance,WS-053,workstation,NYC_HQ,Finance,invoices,56.24.44.122,0
2024-03-28T14:08:00,windows_security_event,sales_user08,Sales,WS-008,workstation,NYC_HQ,Sales,customer_db,213.64.171.109,0
2024-03-28T14:21:00,windows_security_event,finance_user12,Finance,WS-014,workstation,NYC_HQ,Finance,invoices,192.185.27.131,0
2024-03-28T14:51:00,windows_security_event,support_user06,Support,WS-008,workstation,NYC_HQ,Support,customer_inquiries,187.119.153.102,0
2024-03-28T14:51:00,firewall_log,support_user03,Support,WS-100,workstation,NYC_HQ,Support,calendars,159.241.219.218,0
2024-03-28T15:05:00,windows_security_event,hr_user08,HR,WS-072,workstation,NYC_HQ,HR,employee_records,62.33.153.60,0
2024-03-28T15:14:00,firewall_log,sales_user03,Sales,WS-085,workstation,NYC_HQ,Sales,marketing,34.161.97.200,0
2024-03-28T15:24:00,firewall_log,support_user12,Support,WS-039,workstation,London,Support,customer_inquiries,179.212.27.165,0
2024-03-28T15:28:00,file_access,support_user08,Support,WS-092,workstation,London,Support,shared,155.116.177.160,0
2024-03-28T15:34:00,file_access,sales_user07,Sales,WS-042,workstation,NYC_HQ,Sales,customer_db,155.247.48.134,0
2024-03-28T15:34:00,windows_security_event,operations_user18,Operations,WS-098,workstation,NYC_HQ,Operations,schedules,4.115.152.238,0
2024-03-28T15:41:00,file_access,hr_user05,HR,WS-058,workstation,NYC_HQ,HR,contracts,101.250.200.145,0
2024-03-28T15:44:00,windows_security_event,operations_user19,Operations,WS-023,workstation,NYC_HQ,Operations,orders,3.118.97.132,0
2024-03-28T15:49:00,windows_security_event,operations_user02,Operations,WS-061,workstation,NYC_HQ,Operations,orders,110.21.66.118,0
2024-03-28T16:07:00,windows_security_event,hr_user07,HR,WS-047,workstation,NYC_HQ,HR,contracts,28.140.252.24,0
2024-03-28T16:14:00,firewall_log,finance_user18,Finance,WS-003,workstation,NYC_HQ,Finance,payroll,194.16.207.244,0
2024-03-28T16:28:00,windows_security_event,sales_user20,Sales,WS-001,workstation,London,Sales,marketing,92.72.181.232,0
2024-03-28T16:45:00,windows_security_event,sales_user18,Sales,WS-080,workstation,Remote_VPN,Sales,marketing,131.93.63.14,0
2024-03-28T16:51:00,firewall_log,sales_user07,Sales,WS-036,workstation,Remote_VPN,Sales,customer_db,85.123.188.217,0
2024-03-28T17:09:00,file_access,owner_user07,Owner,WS-092,workstation,London,Owner,hr,155.223.5.122,0
2024-03-28T17:21:00,firewall_log,sales_user16,Sales,WS-073,workstation,London,Sales,marketing,4.178.132.248,0
2024-03-28T17:22:00,file_access,finance_user05,Finance,WS-018,workstation,NYC_HQ,Finance,accounting,37.69.37.213,0
2024-03-28T17:41:00,file_access,operations_user19,Operations,WS-063,workstation,NYC_HQ,Operations,schedules,157.201.8.16,0
2024-03-28T17:48:00,file_access,finance_user05,Finance,WS-032,workstation,NYC_HQ,Finance,invoices,49.92.172.225,0
2024-03-28T17:52:00,windows_security_event,finance_user12,Finance,WS-079,workstation,NYC_HQ,Finance,accounting,25.121.3.130,0
2024-03-28T17:52:00,windows_security_event,finance_user15,Finance,WS-025,workstation,NYC_HQ,Finance,invoices,99.36.166.234,0
2024-03-28T18:06:00,windows_security_event,sales_user03,Sales,WS-005,workstation,NYC_HQ,Sales,crm,169.21.192.71,0
2024-03-28T18:12:00,firewall_log,sales_user06,Sales,WS-047,workstation,NYC_HQ,Sales,crm,136.64.117.102,0
2024-03-28T18:33:00,firewall_log,sales_user04,Sales,WS-097,workstation,NYC_HQ,Sales,crm,147.172.231.216,0
2024-03-28T23:33:00,file_access,finance_user08,Finance,WS-007,workstation,NYC_HQ,Finance,bank,42.185.202.215,1
2024-03-29T08:20:00,windows_security_event,sales_user08,Sales,WS-052,workstation,NYC_HQ,Sales,crm,71.241.20.92,0
2024-03-29T08:37:00,windows_security_event,operations_user14,Operations,WS-079,workstation,NYC_HQ,Operations,inventory,85.80.137.247,0
2024-03-29T08:52:00,firewall_log,sales_user13,Sales,WS-064,workstation,London,Sales,marketing,148.125.240.5,0
2024-03-29T09:35:00,vpn_connection,hr_user12,HR,WS-065,server,London,HR,accounting,33.164.102.199,1
2024-03-29T09:35:00,windows_security_event,sales_user14,Sales,WS-057,workstation,Remote_VPN,Sales,marketing,100.47.146.144,0
2024-03-29T10:03:00,defender_atp_alert,operations_user13,Operations,WS-070,server,Unknown,Operations,accounting,75.40.59.101,1
2024-03-29T10:05:00,windows_security_event,sales_user01,Sales,WS-019,workstation,NYC_HQ,Sales,crm,152.74.167.49,0
2024-03-29T10:11:00,windows_security_event,sales_user20,Sales,WS-030,workstation,NYC_HQ,Sales,marketing,174.221.29.36,0
2024-03-29T10:29:00,windows_security_event,hr_user02,HR,WS-076,workstation,NYC_HQ,HR,employee_records,121.253.255.63,0
2024-03-29T10:44:00,file_access,sales_user20,Sales,WS-017,workstation,Remote_VPN,Sales,customer_db,150.157.150.210,0
2024-03-29T10:58:00,file_access,support_user01,Support,WS-074,workstation,Proxy,Support,payroll,165.153.245.144,1
2024-03-29T11:07:00,windows_security_event,operations_user19,Operations,WS-064,workstation,NYC_HQ,Operations,schedules,69.155.179.248,0
2024-03-29T11:14:00,firewall_log,sales_user19,Sales,WS-050,workstation,NYC_HQ,Sales,customer_db,97.26.89.7,0
2024-03-29T11:32:00,windows_security_event,hr_user14,HR,WS-018,workstation,NYC_HQ,HR,employee_records,215.92.195.12,0
2024-03-29T11:42:00,windows_security_event,hr_user06,HR,WS-021,workstation,NYC_HQ,HR,training,38.177.250.150,0
2024-03-29T11:47:00,vpn_connection,hr_user12,HR,WS-026,server,London,HR,employee_records,173.69.197.230,1
2024-03-29T12:02:00,firewall_log,support_user20,Support,WS-093,workstation,London,Support,calendars,182.91.144.29,0
2024-03-29T12:11:00,firewall_log,hr_user18,HR,WS-072,workstation,NYC_HQ,HR,employee_records,58.194.38.18,0
2024-03-29T12:16:00,firewall_log,support_user18,Support,WS-059,workstation,NYC_HQ,Support,customer_inquiries,168.46.145.116,0
2024-03-29T12:18:00,file_access,support_user19,Support,WS-063,workstation,Proxy,Support,payroll,2.134.203.42,1
2024-03-29T12:36:00,firewall_log,hr_user15,HR,WS-047,workstation,NYC_HQ,HR,contracts,63.207.107.111,0
2024-03-29T12:38:00,firewall_log,sales_user09,Sales,WS-027,workstation,London,Sales,marketing,4.144.128.188,0
2024-03-29T12:48:00,windows_security_event,support_user09,Support,WS-066,workstation,NYC_HQ,Support,calendars,139.27.84.142,0
2024-03-29T13:03:00,firewall_log,hr_user09,HR,WS-045,workstation,NYC_HQ,HR,contracts,69.203.195.102,0
2024-03-29T13:25:00,firewall_log,operations_user10,Operations,WS-097,workstation,NYC_HQ,Operations,schedules,150.68.101.183,0
2024-03-29T13:30:00,firewall_log,hr_user18,HR,WS-097,workstation,NYC_HQ,HR,training,194.196.62.58,0
2024-03-29T14:12:00,windows_security_event,support_user18,Support,WS-062,workstation,London,Support,shared,192.50.233.8,0
2024-03-29T14:17:00,file_access,support_user02,Support,WS-082,workstation,London,Support,shared,102.115.101.236,0
2024-03-29T14:32:00,file_access,sales_user02,Sales,WS-008,workstation,Remote_VPN,Sales,marketing,62.105.170.220,0
2024-03-29T14:39:00,firewall_log,sales_user07,Sales,WS-077,workstation,Remote_VPN,Sales,crm,15.238.220.198,0
2024-03-29T14:39:00,firewall_log,operations_user11,Operations,WS-070,workstation,NYC_HQ,Operations,inventory,5.103.138.78,0
2024-03-29T15:14:00,windows_security_event,hr_user08,HR,WS-026,workstation,NYC_HQ,HR,training,124.46.215.9,0
2024-03-29T15:42:00,file_access,hr_user01,HR,WS-063,workstation,NYC_HQ,HR,employee_records,106.15.81.40,0
2024-03-29T15:45:00,firewall_log,support_user15,Support,WS-069,workstation,London,Support,calendars,192.27.234.158,0
2024-03-29T15:47:00,firewall_log,sales_user19,Sales,WS-039,workstation,London,Sales,marketing,132.143.26.138,0
2024-03-29T15:56:00,firewall_log,finance_user01,Finance,WS-016,workstation,NYC_HQ,Finance,bank,104.128.24.232,0
2024-03-29T16:11:00,firewall_log,support_user19,Support,WS-080,workstation,London,Support,customer_inquiries,6.0.144.168,0
2024-03-29T16:29:00,file_access,hr_user01,HR,WS-064,workstation,NYC_HQ,HR,employee_records,25.175.223.145,0
2024-03-29T16:32:00,file_access,operations_user16,Operations,WS-050,workstation,NYC_HQ,Operations,inventory,96.250.46.223,0
2024-03-29T16:36:00,firewall_log,support_user17,Support,WS-089,workstation,NYC_HQ,Support,shared,120.255.71.223,0
2024-03-29T16:40:00,firewall_log,finance_user10,Finance,WS-065,workstation,NYC_HQ,Finance,accounting,12.212.87.234,0
2024-03-29T16:54:00,file_access,finance_user02,Finance,WS-074,workstation,NYC_HQ,Finance,bank,119.153.3.217,0
2024-03-29T17:37:00,file_access,support_user02,Support,WS-037,workstation,London,Support,shared,84.32.22.239,0
2024-03-29T17:45:00,windows_security_event,support_user06,Support,WS-088,workstation,London,Support,calendars,69.68.146.56,0
2024-03-29T19:04:00,firewall_log,owner_user14,Owner,WS-008,workstation,NYC_HQ,Owner,operations,200.212.198.90,0
2024-03-29T23:42:00,file_access,finance_user17,Finance,WS-036,server,Remote_VPN,Finance,employee_records,85.96.74.69,1
2024-03-30T04:43:00,file_access,finance_user17,Finance,WS-007,workstation,Remote_VPN,Finance,employee_records,200.153.71.106,1
2024-03-30T08:11:00,windows_security_event,owner_user11,Owner,WS-073,workstation,Remote_VPN,Owner,operations,45.115.162.16,0
2024-03-30T09:25:00,vpn_connection,finance_user06,Finance,WS-041,server,London,Finance,accounting,209.53.143.116,1
2024-03-30T09:56:00,windows_security_event,owner_user05,Owner,WS-048,workstation,London,Owner,contracts,9.116.93.109,0
2024-03-30T10:41:00,vpn_connection,finance_user07,Finance,WS-031,workstation,Remote_VPN,Finance,bank,5.236.192.28,1
2024-03-30T10:50:00,firewall_log,sales_user11,Sales,WS-026,workstation,Remote_VPN,Sales,crm,195.219.20.244,0
2024-03-30T10:57:00,vpn_connection,finance_user03,Finance,WS-062,server,Remote_VPN,Finance,employee_records,67.226.179.159,1
2024-03-30T11:28:00,vpn_connection,finance_user17,Finance,WS-077,workstation,Remote_VPN,Finance,employee_records,136.199.197.157,1
2024-03-30T11:30:00,vpn_connection,hr_user11,HR,WS-007,workstation,Remote_VPN,HR,payroll,166.198.191.214,1
2024-03-30T11:46:00,firewall_log,sales_user01,Sales,WS-040,workstation,Remote_VPN,Sales,marketing,133.158.219.168,0
2024-03-30T12:05:00,vpn_connection,hr_user07,HR,WS-063,server,London,HR,crm,28.140.30.204,1
2024-03-30T12:21:00,windows_security_event,sales_user12,Sales,WS-034,workstation,Remote_VPN,Sales,marketing,33.159.177.156,0
2024-03-30T12:21:00,file_access,owner_user05,Owner,WS-027,workstation,Remote_VPN,Owner,operations,221.37.17.210,0
2024-03-30T12:29:00,vpn_connection,hr_user11,HR,WS-013,workstation,Remote_VPN,HR,bank,134.251.146.66,1
2024-03-30T12:35:00,windows_security_event,sales_user15,Sales,WS-099,workstation,London,Sales,customer_db,18.149.61.203,0
2024-03-30T13:34:00,vpn_connection,finance_user02,Finance,WS-085,server,Remote_VPN,Finance,payroll,90.16.89.159,1
2024-03-30T13:53:00,firewall_log,sales_user03,Sales,WS-095,workstation,NYC_HQ,Sales,marketing,72.208.98.113,0
2024-03-30T14:00:00,file_access,sales_user17,Sales,WS-049,workstation,Remote_VPN,Sales,customer_db,114.186.23.247,0
2024-03-30T14:28:00,firewall_log,sales_user17,Sales,WS-081,workstation,Remote_VPN,Sales,crm,44.164.111.37,0
2024-03-30T15:55:00,vpn_connection,finance_user05,Finance,WS-011,server,Remote_VPN,Finance,payroll,172.245.37.196,1
2024-03-30T16:24:00,file_access,sales_user18,Sales,WS-085,workstation,NYC_HQ,Sales,customer_db,80.2.53.54,0
2024-03-30T16:53:00,file_access,sales_user05,Sales,WS-055,workstation,London,Sales,crm,71.249.203.72,0
2024-03-30T17:41:00,windows_security_event,sales_user18,Sales,WS-063,workstation,London,Sales,crm,193.164.209.144,0
2024-03-30T18:18:00,file_access,sales_user13,Sales,WS-020,workstation,Remote_VPN,Sales,marketing,96.89.137.146,0
2024-03-30T19:52:00,firewall_log,owner_user12,Owner,WS-019,workstation,NYC_HQ,Owner,financial,211.105.41.194,0
2024-03-31T08:46:00,file_access,sales_user03,Sales,WS-028,workstation,NYC_HQ,Sales,customer_db,217.170.43.107,0
2024-03-31T10:15:00,windows_security_event,sales_user18,Sales,WS-091,workstation,NYC_HQ,Sales,customer_db,199.200.217.167,0
2024-03-31T11:43:00,firewall_log,sales_user04,Sales,WS-011,workstation,NYC_HQ,Sales,marketing,176.133.69.236,0
2024-03-31T11:57:00,defender_atp_alert,operations_user19,Operations,WS-079,workstation,Unknown,Operations,payroll,223.126.247.242,1
2024-03-31T13:05:00,firewall_log,sales_user11,Sales,WS-091,workstation,NYC_HQ,Sales,crm,55.32.238.99,0
2024-03-31T13:39:00,file_access,sales_user10,Sales,WS-047,workstation,London,Sales,crm,210.46.198.246,0
2024-03-31T15:36:00,file_access,sales_user06,Sales,WS-075,workstation,Remote_VPN,Sales,crm,12.52.138.136,0
2024-03-31T16:03:00,windows_security_event,sales_user11,Sales,WS-006,workstation,Remote_VPN,Sales,customer_db,214.230.11.23,0
2024-03-31T17:31:00,file_access,sales_user04,Sales,WS-058,workstation,Remote_VPN,Sales,crm,57.66.182.106,0
2024-04-01T08:06:00,windows_security_event,support_user16,Support,WS-074,workstation,NYC_HQ,Support,shared,180.185.66.143,0
2024-04-01T08:55:00,file_access,operations_user18,Operations,WS-004,workstation,NYC_HQ,Operations,schedules,106.60.138.253,0
2024-04-01T08:55:00,firewall_log,owner_user10,Owner,WS-043,workstation,London,Owner,financial,125.175.174.176,0
2024-04-01T09:00:00,windows_security_event,finance_user19,Finance,WS-054,workstation,NYC_HQ,Finance,accounting,2.19.42.236,0
2024-04-01T09:05:00,firewall_log,support_user18,Support,WS-076,workstation,NYC_HQ,Support,customer_inquiries,42.141.161.91,0
2024-04-01T09:08:00,firewall_log,sales_user08,Sales,WS-077,workstation,London,Sales,crm,135.224.214.227,0
2024-04-01T09:12:00,windows_security_event,hr_user18,HR,WS-004,workstation,NYC_HQ,HR,training,77.248.183.33,0
2024-04-01T09:26:00,file_access,sales_user02,Sales,WS-046,workstation,London,Sales,marketing,143.86.217.77,0
2024-04-01T09:44:00,firewall_log,operations_user13,Operations,WS-013,workstation,NYC_HQ,Operations,schedules,169.159.251.43,0
2024-04-01T09:45:00,vpn_connection,sales_user04,Sales,WS-087,workstation,London,Sales,crm,144.225.210.85,1
2024-04-01T09:52:00,file_access,finance_user11,Finance,WS-066,workstation,NYC_HQ,Finance,bank,24.109.91.115,0
2024-04-01T10:08:00,windows_security_event,finance_user05,Finance,WS-027,workstation,NYC_HQ,Finance,payroll,66.108.97.117,0
2024-04-01T10:28:00,windows_security_event,finance_user02,Finance,WS-004,workstation,NYC_HQ,Finance,invoices,78.222.118.135,0
2024-04-01T10:33:00,firewall_log,sales_user10,Sales,WS-070,workstation,London,Sales,crm,161.198.95.107,0
2024-04-01T10:36:00,firewall_log,sales_user01,Sales,WS-088,workstation,London,Sales,marketing,134.233.148.123,0
2024-04-01T10:52:00,file_access,support_user13,Support,WS-082,server,NYC_HQ,Support,payroll,88.199.173.201,1
2024-04-01T10:56:00,file_access,sales_user13,Sales,WS-034,workstation,NYC_HQ,Sales,customer_db,90.226.76.0,0
2024-04-01T11:15:00,firewall_log,hr_user02,HR,WS-002,workstation,NYC_HQ,HR,contracts,188.173.202.46,0
2024-04-01T11:27:00,file_access,sales_user19,Sales,WS-082,workstation,Remote_VPN,Sales,marketing,162.251.80.64,0
2024-04-01T11:28:00,file_access,owner_user18,Owner,WS-060,workstation,London,Owner,financial,79.6.246.179,0
2024-04-01T11:31:00,windows_security_event,support_user01,Support,WS-068,workstation,NYC_HQ,Support,shared,207.28.91.53,0
2024-04-01T11:50:00,firewall_log,hr_user05,HR,WS-087,workstation,NYC_HQ,HR,employee_records,30.216.98.14,0
2024-04-01T12:24:00,vpn_connection,hr_user02,HR,WS-068,workstation,London,HR,employee_records,210.98.98.9,1
2024-04-01T12:26:00,file_access,finance_user08,Finance,WS-021,workstation,NYC_HQ,Finance,payroll,126.219.49.72,0
2024-04-01T12:33:00,file_access,support_user14,Support,WS-001,workstation,NYC_HQ,Support,calendars,171.26.124.133,0
2024-04-01T12:40:00,windows_security_event,support_user05,Support,WS-039,workstation,London,Support,calendars,206.79.195.108,0
2024-04-01T13:23:00,file_access,sales_user08,Sales,WS-089,workstation,London,Sales,crm,205.113.121.9,0
2024-04-01T13:27:00,windows_security_event,owner_user10,Owner,WS-032,workstation,Remote_VPN,Owner,operations,2.114.143.17,0
2024-04-01T13:34:00,file_access,sales_user12,Sales,WS-007,workstation,Remote_VPN,Sales,marketing,194.120.36.83,0
2024-04-01T13:36:00,windows_security_event,finance_user06,Finance,WS-003,workstation,NYC_HQ,Finance,payroll,98.246.159.0,0
2024-04-01T13:38:00,file_access,owner_user04,Owner,WS-006,workstation,Remote_VPN,Owner,operations,77.254.42.34,0
2024-04-01T13:41:00,firewall_log,support_user08,Support,WS-067,workstation,NYC_HQ,Support,calendars,73.183.217.37,0
2024-04-01T14:15:00,firewall_log,support_user12,Support,WS-048,workstation,NYC_HQ,Support,shared,194.78.170.18,0
2024-04-01T14:35:00,firewall_log,sales_user08,Sales,WS-007,workstation,London,Sales,customer_db,155.147.227.168,0
2024-04-01T14:42:00,firewall_log,operations_user13,Operations,WS-052,workstation,NYC_HQ,Operations,orders,66.38.29.24,0
2024-04-01T14:52:00,vpn_connection,sales_user10,Sales,WS-033,server,London,Sales,employee_records,43.4.6.3,1
2024-04-01T15:01:00,file_access,finance_user10,Finance,WS-042,workstation,NYC_HQ,Finance,accounting,210.249.117.11,0
2024-04-01T15:16:00,windows_security_event,support_user01,Support,WS-024,workstation,NYC_HQ,Support,shared,42.176.38.22,0
2024-04-01T15:18:00,windows_security_event,finance_user01,Finance,WS-072,workstation,NYC_HQ,Finance,invoices,216.73.178.134,0
2024-04-01T15:44:00,defender_atp_alert,hr_user05,HR,WS-033,server,Unknown,HR,payroll,88.124.57.113,1
2024-04-01T15:51:00,windows_security_event,support_user01,Support,WS-011,workstation,London,Support,customer_inquiries,187.242.65.61,0
2024-04-01T15:54:00,firewall_log,operations_user06,Operations,WS-027,workstation,NYC_HQ,Operations,orders,91.24.147.11,0
2024-04-01T15:57:00,windows_security_event,sales_user07,Sales,WS-077,workstation,NYC_HQ,Sales,crm,58.107.176.94,0
2024-04-01T16:15:00,windows_security_event,hr_user12,HR,WS-004,workstation,NYC_HQ,HR,employee_records,216.233.22.174,0
2024-04-01T16:48:00,windows_security_event,finance_user11,Finance,WS-069,workstation,NYC_HQ,Finance,bank,123.96.191.10,0
2024-04-01T16:57:00,firewall_log,operations_user12,Operations,WS-018,workstation,NYC_HQ,Operations,schedules,216.115.206.169,0
2024-04-01T17:18:00,firewall_log,owner_user19,Owner,WS-038,workstation,NYC_HQ,Owner,operations,214.184.242.109,0
2024-04-01T17:22:00,windows_security_event,support_user14,Support,WS-011,workstation,NYC_HQ,Support,calendars,169.37.80.226,0
2024-04-01T17:44:00,file_access,support_user13,Support,WS-040,workstation,London,Support,calendars,137.145.45.190,0
2024-04-01T17:45:00,firewall_log,finance_user13,Finance,WS-051,workstation,NYC_HQ,Finance,payroll,151.150.202.182,0
2024-04-01T17:47:00,firewall_log,sales_user15,Sales,WS-067,workstation,NYC_HQ,Sales,customer_db,173.15.254.123,0
2024-04-01T17:55:00,file_access,support_user13,Support,WS-040,workstation,London,Support,customer_inquiries,88.106.79.179,0
2024-04-01T18:12:00,windows_security_event,operations_user01,Operations,WS-025,workstation,NYC_HQ,Operations,inventory,138.124.59.223,0
2024-04-01T18:27:00,file_access,sales_user03,Sales,WS-015,workstation,Remote_VPN,Sales,marketing,183.84.12.210,0
2024-04-01T18:29:00,windows_security_event,sales_user05,Sales,WS-029,workstation,NYC_HQ,Sales,marketing,152.86.150.47,0
2024-04-02T07:01:00,windows_security_event,operations_user19,Operations,WS-026,workstation,NYC_HQ,Operations,inventory,71.93.142.153,0
2024-04-02T07:05:00,file_access,operations_user19,Operations,WS-042,workstation,NYC_HQ,Operations,schedules,28.254.181.192,0
2024-04-02T08:24:00,file_access,support_user01,Support,WS-087,workstation,London,Support,shared,218.103.80.118,0
2024-04-02T08:35:00,firewall_log,support_user13,Support,WS-099,workstation,London,Support,shared,214.213.125.254,0
2024-04-02T09:05:00,windows_security_event,owner_user11,Owner,WS-040,workstation,London,Owner,hr,147.227.84.142,0
2024-04-02T09:08:00,firewall_log,hr_user10,HR,WS-050,workstation,NYC_HQ,HR,contracts,4.162.181.66,0
2024-04-02T09:18:00,file_access,operations_user12,Operations,WS-019,workstation,NYC_HQ,Operations,inventory,148.225.78.70,0
2024-04-02T09:30:00,firewall_log,hr_user19,HR,WS-027,workstation,NYC_HQ,HR,contracts,194.80.246.245,0
2024-04-02T10:47:00,firewall_log,hr_user12,HR,WS-040,workstation,NYC_HQ,HR,contracts,208.106.115.115,0
2024-04-02T11:11:00,windows_security_event,hr_user02,HR,WS-087,workstation,NYC_HQ,HR,contracts,62.136.231.207,0
2024-04-02T11:15:00,firewall_log,support_user08,Support,WS-095,workstation,NYC_HQ,Support,shared,139.66.170.86,0
2024-04-02T11:24:00,windows_security_event,support_user19,Support,WS-036,workstation,NYC_HQ,Support,shared,69.149.99.125,0
2024-04-02T12:11:00,firewall_log,sales_user15,Sales,WS-099,workstation,London,Sales,marketing,109.253.144.223,0
2024-04-02T12:13:00,defender_atp_alert,operations_user16,Operations,WS-036,workstation,Proxy,Operations,accounting,164.166.76.252,1
2024-04-02T12:27:00,file_access,finance_user07,Finance,WS-073,workstation,NYC_HQ,Finance,payroll,167.126.14.224,0
2024-04-02T12:44:00,file_access,finance_user16,Finance,WS-089,workstation,NYC_HQ,Finance,payroll,215.220.243.166,0
2024-04-02T12:49:00,file_access,operations_user03,Operations,WS-019,workstation,NYC_HQ,Operations,schedules,90.239.109.155,0
2024-04-02T12:57:00,firewall_log,finance_user20,Finance,WS-018,workstation,NYC_HQ,Finance,payroll,72.78.56.185,0
2024-04-02T13:18:00,file_access,support_user03,Support,WS-080,workstation,London,Support,calendars,48.215.214.121,0
2024-04-02T13:21:00,vpn_connection,finance_user04,Finance,WS-064,server,London,Finance,accounting,11.134.191.95,1
2024-04-02T13:22:00,windows_security_event,support_user15,Support,WS-043,workstation,London,Support,shared,65.253.128.35,0
2024-04-02T13:41:00,file_access,sales_user06,Sales,WS-088,workstation,London,Sales,customer_db,97.236.234.161,0
